ID Municipio,ID Partido,Siglas,Nombre,Votos,Escaños
03031,2172,EUPV,ESQUERRA UNIDA DEL PAIS VALENCIA,955, 
03031,4748,SsPB,SÍ SE PUEDE BENIDORM,788, 
03031,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,704, 
03031,1374,CET,CANVIEM ENTRE TOTS,469, 
03032,4252,P.P.,PARTIDO POPULAR,55,5
03032,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,15, 
03033,4252,P.P.,PARTIDO POPULAR,80,5
03033,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,14, 
03029,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,107,3
03029,4252,P.P.,PARTIDO POPULAR,69,2
03029,1662,COMPROMÍS,COMPROMÍS PER BENIGEMBLA: COMPROMÍS,64,2
03034,4252,P.P.,PARTIDO POPULAR,738,7
03034,1161,BEN.INDE,BENIJOFAR INDEPENDIENTE,298,3
03034,5132,U.I.V.B.,UNIÓN INDEPENDIENTE VEGA BAJA,138,1
03035,1663,COMPROMÍS,COMPROMÍS PER BENILLOBA: COMPROMÍS,286,4
03035,4252,P.P.,PARTIDO POPULAR,179,2
03035,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,98,1
03035,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,9, 
03036,4252,P.P.,PARTIDO POPULAR,60,5
03036,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1, 
03037,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,198,5
03037,4252,P.P.,PARTIDO POPULAR,96,2
03038,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,151,4
03038,4252,P.P.,PARTIDO POPULAR,138,3
03039,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57,5
03039,4252,P.P.,PARTIDO POPULAR,6, 
03040,5204,UpB,UNITS PER BENIMELI,212,7
03040,4252,P.P.,PARTIDO POPULAR,14, 
03041,4252,P.P.,PARTIDO POPULAR,1950,8
03041,4646,RB,REINICIEM BENISSA,863,3
03041,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,672,3
03041,1667,COMPROMÍS,COMPROMÍS PER BENISSA: COMPROMÍS,503,2
03041,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,417,1
03042,1700,COMPROMÍS,COMPROMÍS PER EL POBLE NOU DE BENITATXELL: COMPROMÍS,396,3
03042,3986,MOVIMIENTO RED,"MOVIMIENTO DE RENOVACIÓN DEMOCRATICA CIUDADANA,MOVIMIENTO RED",379,3
03042,4252,P.P.,PARTIDO POPULAR,260,2
03042,2971,I-MA,INDEPENDIENTES DE LA MARINA ALTA,233,2
03042,4222,PIDEB,PARTIDO INDEPENDIENTE DEMOCRATICO DE BENITACHELL,135,1
03043,4252,P.P.,PARTIDO POPULAR,909,5
03043,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,655,3
03043,1669,COMPROMÍS,COMPROMÍS PER BIAR: COMPROMÍS,505,2
03043,2190,EUPV: AC,ESQUERRA UNIDA PAÍS VALENCIÀ: ACORD CIUTADÀ,215,1
03043,1294,CUP-PA,CANDIDATURA D'UNITAT POPULAR-POBLE ACTIU,27, 
03044,4252,P.P.,PARTIDO POPULAR,1698,7
03044,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1383,5
03044,5143,UnPLC-I,UNION POPULAR LIBERAL Y CENTRISTA - INDEPENDIENTES,341,1
03045,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,133,4
03045,4252,P.P.,PARTIDO POPULAR,98,3
03046,4263,P.P.,PARTIDO POPULAR (P.P.),686,6
03046,2179,EUPV:AC,ESQUERRA UNIDA DEL PAIS VALENCIA: ACORD CIUTADÁ (EUPV:AC),312,3
03046,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,279,2
03049,4252,P.P.,PARTIDO POPULAR,4078,8
03049,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2514,5
03049,2194,EUPV:AC,ESQUERRA UNIDA PAIS VALENCIA: ACUERDO CIUDADANO,1653,3
03049,4853,Somos Callosa,SOMOS CALLOSA DE SEGURA,478,1
03048,4252,P.P.,PARTIDO POPULAR,1174,4
03048,1677,COMPROMÍS PER CALLOSA D'EN SARRIÀ: COMPROMÍS,COMPROMÍS PER CALLOSA D'EN SARRIÀ: COMPROMÍS,972,4
03048,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,929,3
03048,5164,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,398,1
03048,1457,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANIA,288,1
03047,4252,P.P.,PARTIDO POPULAR,2903,9
03047,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1457,4
03047,2504,GENT.DE.CALP,GENT DE CALP,767,2
03047,0950,APPC,ALTERNATIVA POPULAR PARA CALPE,674,2
03047,4749,SSPC,SÍ SE PUEDE CALP,601,2
03047,1679,COMPROMIS,COMPROMÍS PER CALP: COMPROMÍS,585,2
03047,1200,CALP-I,CALP INDEPENDIENTES,220, 
03047,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,204, 
03050,4263,P.P.,PARTIDO POPULAR (P.P.),3356,7
03050,4345,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL (P.S.O.E.),1762,3
03050,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1613,3
03050,1609,COMPROMÍS,COMPROMÍS PEL CAMPELLO: COMPROMÍS,1470,3
03050,2180,EUPV:AC,ESQUERRA UNIDA DEL PAIS VALENCIA: ACORD CIUTADÀ (EUPV:AC),971,2
03050,4164,PDC,PARTIDO DEL CAMPELLO/PARTIT DEL CAMPELLO,931,2
03050,3858,CENTRO MODERADO,LOS VERDES-ECOPACIFISTAS -EL CAMPELLO DEMÒCRATES,721,1
03050,3986,MOVIMIENTO RED,"MOVIMIENTO DE RENOVACIÓN DEMOCRATICA CIUDADANA,MOVIMIENTO RED",583, 
03050,1925,DECIDO,DECISIÓN CIUDADANA,280, 
03050,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,210, 
03051,4252,P.P.,PARTIDO POPULAR,185,4
03051,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,143,3
03052,4252,P.P.,PARTIDO POPULAR,555,8
03052,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,128,1
03053,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1335,5
03053,4252,P.P.,PARTIDO POPULAR,1226,4
03053,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1098,4
03053,1685,COMPROMÍS,COMPROMÍS PER CASTALLA: COMPROMÍS,966,3
03053,2220,EUPV-ERPV: AC,ESQUERRA UNIDA PAÍS VALENCIÀ-ESQUERRA REPUBLICANA PAÍS VALENCIÀ: ACORD CIUTADÀ,415,1
03053,0875,ABC,ALTERNATIVA BASE CASTALLA,203, 
03053,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,124, 
03054,5207,UPC-I,UNITS PER CASTELLS-INDEPENDENTS,141,3
03054,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,132,3
03054,4252,P.P.,PARTIDO POPULAR,58,1
03075,4252,P.P.,PARTIDO POPULAR,96,5
03075,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,25, 
03055,0958,APCATRAL,ALTERNATIVA POR CATRAL,1530,6
03055,4252,P.P.,PARTIDO POPULAR,1265,4
03055,4461,P.S.V.-P.S.O.E.,PARTIT SOCIALISTA VALENCIA-PSOE,688,2
03055,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,260,1
03056,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2462,7
03056,4252,P.P.,PARTIDO POPULAR,1416,4
03056,1543,COMPROMIS,COL·LECTIU 03820-COMPROMÍS PER COCENTAINA:COMPROMÍS,1246,4
03056,2640,GC:AC,GUANYAR COCENTAINA:ACORD CIUTADÀ,600,1
03056,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,311,1
03057,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,73,4
03057,4252,P.P.,PARTIDO POPULAR,53,1
03057,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,21, 
03058,4252,P.P.,PARTIDO POPULAR,1687,6
03058,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,989,3
03058,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,499,2
03058,1583,COMPROMIS,COMPROMISO POR COX: COMPROMISO,391,1
03058,2194,EUPV:AC,ESQUERRA UNIDA PAIS VALENCIA: ACUERDO CIUDADANO,341,1
03059,4252,P.P.,PARTIDO POPULAR,5299,9
03059,1694,COMPROMÍS,COMPROMÍS PER CREVILLENT: COMPROMÍS,3203,5
03059,4461,P.S.V.-P.S.O.E.,PARTIT SOCIALISTA VALENCIA-PSOE,1893,3
03059,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1355,2
03059,2221,EUPV-ERPV:AC,ESQUERRA UNIDA PAÍS VALENCIÀ-ESQUERRA REPUBLICANA PAÍS VALENCIÀ: ACORD CIUTADÀ,1324,2
03059,4753,S.S.P.C.R.V.T,SÍ SE PUEDE CREVILLENT,598, 
03059,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,388, 
03059,1982,EMPC,EL MEJOR PARTIDO/EL MILLOR PARTIT,161, 
03061,5141,UPDN,UNION POPULAR DE DAYA NUEVA,491,8
03061,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,112,1
03061,4252,P.P.,PARTIDO POPULAR,60, 
03062,4252,P.P.,PARTIDO POPULAR,123,4
03062,0961,COMPROMISO MUNICIPAL,ALTERNATIVA POR LA DAYA VIEJA: COMPROMISO MUNICIPAL,112,3
03062,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11, 
03063,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5042,7
03063,4252,P.P.,PARTIDO POPULAR,3290,4
03063,1697,COMPROMÍS,COMPROMÍS PER DÉNIA: COMPROMÍS,2953,4
03063,2507,GD-CU-I,"GENT DE DENIA, LA XARA I JESUS POBRE-CENTRO UNIFICADO-INDEPENDENTS",1818,2
03063,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1744,2
03063,1374,CET,CANVIEM ENTRE TOTS,1593,2
03063,2224,EUPV-ERPV-LVPV:AC,ESQUERRA UNIDA PAÍS VALENCIÀ-ESQUERRA REPUBLICANA PAÍS VALENCIÀ-LOS VERDES: ACORD CIUTADÀ,770, 
03063,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,204, 
03063,5123,UDT,UNIÓN DE TODOS,96, 
03064,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1942,8
03064,4252,P.P.,PARTIDO POPULAR,966,3
03064,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,447,1
03064,4651,RE,RENOVACION,441,1
03065,4252,P.P.,PARTIDO POPULAR,32878,9
03065,4461,P.S.V.-P.S.O.E.,PARTIT SOCIALISTA VALENCIA-PSOE,29071,8
03065,1703,COMPROMÍS,COMPROMÍS PER ELX: COMPROMÍS,15293,4
03065,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,10694,3
03065,2732,Ilicitanos,ILICITANOS POR ELCHE,7267,2
03065,4159,PARTIDO DE ELCHE/PARTIT D'ELX,PARTIDO DE ELCHE/PARTIT D'ELX,6487,1
03065,2187,EUPV:AC,ESQUERRA UNIDA PAIS VALENCIÁ:ACORD CIUTADÀ,4289, 
03065,2411,GANEMOS,GANEMOS ELCHE/GUANYEM ELX,1758, 
03065,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,1340, 
03065,2306,FDEE,FORO DEMÓCRATA,352, 
03065,4147,P.C.P.E.,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,330, 
03066,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",8911,9
03066,4253,PP,PARTIDO POPULAR,6725,7
03066,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2808,3
03066,4756,Sí se puede Elda,¡SÍ SE PUEDE! ELDA,2804,2
03066,1698,Compromís,COMPROMÍS PER ELDA: COMPROMÍS,2301,2
03066,2196,EUPV: AC,ESQUERRA UNIDA PAÍS VALENCIÀ: ACUERDO CIUDADANO,2122,2
03066,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,1136, 
03066,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,636, 
03066,5373,VOX,VOX,227, 
03067,4252,P.P.,PARTIDO POPULAR,53,4
03067,5212,UPF,UNITS PER FAGECA,35,1
03068,4252,P.P.,PARTIDO POPULAR,35,3
03068,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1, 
03069,4252,P.P.,PARTIDO POPULAR,1326,8
03069,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,704,4
03069,4760,SSPF,SI SE PUEDE FINESTRAT/SI ES POT FINESTRAT,182,1
03069,1707,COMPROMÍS,COMPROMÍS PER FINESTRAT: COMPROMÍS,125, 
03069,5164,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,41, 
03069,3856,CENTRO MODERADO,LOS VERDES-ECOPACIFISTAS,31, 
03077,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",529,5
03077,4253,PP,PARTIDO POPULAR,525,5
03077,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,178,1
03070,4252,P.P.,PARTIDO POPULAR,791,6
03070,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,521,4
03070,0535,AIF,AGRUPACION INDEPENDIENTE DE FORMENTERA,166,1
03072,1710,COMPROMÍS,COMPROMÍS PER GAIANES: COMPROMÍS,175,4
03072,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,109,2
03072,4252,P.P.,PARTIDO POPULAR,45,1
03071,4252,P.P.,PARTIDO POPULAR,1070,5
03071,1711,COMPROMÍS,COMPROMÍS PER GATA: COMPROMÍS,846,4
03071,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,609,2
03071,3713,JuGa,JUNTS PER GATA,503,2
03073,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,149,5
03073,4252,P.P.,PARTIDO POPULAR,54,2
03074,4252,P.P.,PARTIDO POPULAR,622,5
03074,4219,IGr,PARTIDO INDEPENDIENTE DE GRANJA DE ROCAMORA,443,4
03074,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,303,2
03074,2478,GANEMOS,GANEMOS VECINOS POR GRANJA,107, 
03076,4252,P.P.,PARTIDO POPULAR,2678,8
03076,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2365,7
03076,2186,EUPV:AC,ESQUERRA UNIDA PAIS VALENCIA:ACORD CIUTADÀ,546,1
03076,4616,Queremos Guardamar,QUEREMOS GUARDAMAR DEL SEGURA,325,1
03076,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,290, 
03078,4253,PP,PARTIDO POPULAR,344,6
03078,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",220,3
03079,4252,P.P.,PARTIDO POPULAR,4301,8
03079,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3627,7
03079,0892,ADii,ALTERNATIVA DEMOCRATICA INDEPENDIENTE DE IBI,1475,2
03079,1232,COMPROMÍS,CAMBIEMOS IBI-COMPROMÍS PER IBI: COMPROMÍS,1114,2
03079,2176,EUPV: AC,ESQUERRA UNIDA DEL PAIS VALENCIA: ACORD CIUTADÀ,1014,1
03079,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,864,1
03079,4147,P.C.P.E.,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,200, 
03080,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,537,5
03080,4252,P.P.,PARTIDO POPULAR,453,4
03082,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5655,14
03082,5380,X.D.-C.P.J.,XABIA DEMOCRATICA-CIUDADANOS POR JAVEA,1591,4
03082,4252,P.P.,PARTIDO POPULAR,1050,2
03082,1828,COMPROMÍS,COMPROMÍS PER XÀBIA: COMPROMÍS,713,1
03082,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,334, 
03083,4345,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL (P.S.O.E.),1628,6
03083,3930,MX:AC,MÉS XIXONA-ACORD CIUTADÀ (MX-AC),755,3
03083,4263,P.P.,PARTIDO POPULAR (P.P.),514,2
03083,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,421,1
03083,1835,COMPROMÍS,COMPROMÍS PER XIXONA:COMPROMÍS,280,1
03083,5386,X.I.,XIXONA INDEPENDENT,178, 
03083,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,15, 
03085,4252,P.P.,PARTIDO POPULAR,331,9
03084,4983,TPL,TOTS PER L'ORXA,286,4
03084,4252,P.P.,PARTIDO POPULAR,236,3
03086,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,72,4
03086,4252,P.P.,PARTIDO POPULAR,27,1
03086,1749,COMPROMÍS,COMPROMÍS PER MILLENA: COMPROMÍS,27, 
03088,4253,PP,PARTIDO POPULAR,1440,5
03088,2197,EUPV:AC,ESQUERRA UNIDA PAÍS VALENCIÀ: ACUERDO CIUDADANO,1017,4
03088,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",657,2
03088,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,547,2
03088,1867,CM,CONCIUDADANIA DE MONFORTE,94, 
03088,3775,LEM,LA ESPAÑA EN MARCHA - ALIANZA NACIONAL,34, 
03089,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",3363,10
03089,4253,PP,PARTIDO POPULAR,1492,4
03089,5325,VDM,VEÏNS DE MONÒVER,852,2
03089,2613,GIMV,GRUPO INDEPENDIENTE MONOVERO,337,1
03089,1176,B.P.,BLOC PROGRESSISTA DE MONÓVAR,311, 
03089,1753,COMPROMÍS,COMPROMÍS PER MONÒVER: COMPROMÍS,253, 
03903,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1128,7
03903,0622,A.I.M.S.,AGRUPACION INDEPENDIENTE MONTESINOS,364,2
03903,4252,P.P.,PARTIDO POPULAR,290,1
03903,4759,SSP-EUPV-LUT-AC,SÍ SE PUEDE-ESQUERRA UNIDA-LIGA UNITARIA DE LOS TRABAJADORES:ACUERDO CIUDADANO,217,1
03091,4252,P.P.,PARTIDO POPULAR,185,5
03091,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,79,2
03092,4252,P.P.,PARTIDO POPULAR,1538,4
03092,1758,COMPROMÍS,COMPROMÍS PER MURO: COMPROMÍS,1503,4
03092,2177,EUPV:AC,ESQUERRA UNIDA DEL PAIS VALENCIA: ACORD CIUTADÀ,1127,3
03092,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,679,2
03090,4263,P.P.,PARTIDO POPULAR (P.P.),3717,8
03090,4345,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL (P.S.O.E.),2213,4
03090,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1373,3
03090,2669,GANEMOS,GUANYEM MUTXAMEL,1062,2
03090,1760,COMPROMÍS,COMPROMÍS PER MUTXAMEL: COMPROMÍS,902,2
03090,5185,UEM-EUPV-ERPV:AC,UNITAT D'ESQUERRES PER MUTXAMEL-ESQUERRA UNIDA DEL PAÍS VALENCIÀ-ESQUERRA REPUBLICANA:ACORD CIUTADÀ (UEM-EUPV-ERPV:AC),855,1
03090,2493,G.E.D.A.C.,GENT D'ACÍ,618,1
03090,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,377, 
03093,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",3303,6
03093,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,3091,6
03093,4253,PP,PARTIDO POPULAR,2973,5
03093,1761,COMPROMÍS,COMPROMÍS PER NOVELDA: COMPROMÍS,2023,3
03093,2643,GN:AC,GUANYAR NOVELDA: ACORD CIUTADÀ,896,1
03093,4772,SSPN,SÍ SE PUEDE NOVELDA,652, 
03093,4177,PDRD,PARTIDO DE REORDENACION DEMOCRATICA,209, 
03094,4252,P.P.,PARTIDO POPULAR,3871,13
03094,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1124,4
03094,1457,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANIA,748,2
03094,1727,COMPROMÍS PER LA NUCIA-VERDS: COMPROMÍS,COMPROMÍS PER LA NUCIA-VERDS: COMPROMÍS,587,2
03094,2191,EUPV:AC,ESQUERRA UNIDA PAÍS VALENCIÀ: ACORD CIUTADÀ,197, 
03094,3863,LOS VERDES-GRUPO VERDE,LOS VERDES-GRUPO VERDE,184, 
03094,5164,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,54, 
03095,4252,P.P.,PARTIDO POPULAR,1355,5
03095,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1103,4
03095,1766,COMPROMÍS,COMPROMÍS PER ONDARA: COMPROMÍS,1018,4
03095,1377,CO-EUPV-ERPV:AC,CANVIEM ONDARA-ESQUERRA UNIDA PAÍS VALENCIÀ-ESQUERRA REPUBLICANA PAÍS VALENCIÀ: ACORD CIUTADÀ,152, 
03096,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1430,5
03096,4252,P.P.,PARTIDO POPULAR,911,3
03096,1167,BLANES,BLANES Y EQUIPO POR ONIL,587,2
03096,1767,COMPROMÍS,COMPROMÍS PER ONIL: COMPROMÍS,401,1
03096,2190,EUPV: AC,ESQUERRA UNIDA PAÍS VALENCIÀ: ACORD CIUTADÀ,314,1
03096,1374,CET,CANVIEM ENTRE TOTS,242,1
03096,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,130, 
03097,1769,COMPROMÍS,COMPROMÍS PER ORBA : COMPROMÍS,409,5
03097,4252,P.P.,PARTIDO POPULAR,372,4
03097,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,235,2
03099,4252,P.P.,PARTIDO POPULAR,10652,11
03099,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7450,8
03099,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2866,3
03099,1236,CO-EUPV-LVPV:AC,CAMBIEMOS ORIHUELA-LOS VERDES-ESQUERRA UNIDA:ACUERDO CIUDADANO,2680,2
03099,2306,FDEE,FORO DEMÓCRATA,1508,1
03099,1492,C.L.A.R.O.,CLARO PARTIDO POLITICO PARA ORIHUELA COSTA,1430, 
03099,2458,GANEMOS,GANEMOS ORIHUELA,931, 
03099,5332,COMPROMISO MUNICIPAL,VERDES- COMPROMISO MUNICIPAL,739, 
03099,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,152, 
03099,5373,VOX,VOX,133, 
03099,2076,ESPAÑA 2000,ESPAÑA 2000,125, 
03099,4147,P.C.P.E.,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,116, 
03099,1949,DLP,DEMOCRACIA Y LIBERTAD POPULAR,50, 
03098,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,280,6
03098,4252,P.P.,PARTIDO POPULAR,57,1
03098,3864,LOS VERDES,LOS VERDES-GRUPO VERDE,44, 
03100,1496,CDP,COALICIO DEMOCRATICA DE PARCENT,351,5
03100,4252,P.P.,PARTIDO POPULAR,179,3
03100,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,99,1
03101,1776,COMPROMÍS,COMPROMÍS PER PEDREGUER: COMPROMÍS,1463,6
03101,4252,P.P.,PARTIDO POPULAR,935,3
03101,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,603,2
03101,1295,C.U.P.,CANDIDATURA D'UNITAT POPULAR-POBLE ACTIU,535,2
03102,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2049,7
03102,1777,COMPROMÍS,COMPROMÍS PER PEGO: COMPROMÍS,1263,4
03102,4252,P.P.,PARTIDO POPULAR,1038,3
03102,1482,CTPG-I,CIUTADANS DE PEGO - INDEPENDENTS,865,2
03102,0076,VOLPE,AGRUPACIÓ D'ELECTORS VOLEM PEGO,318,1
03102,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,137, 
03102,2220,EUPV-ERPV: AC,ESQUERRA UNIDA PAÍS VALENCIÀ-ESQUERRA REPUBLICANA PAÍS VALENCIÀ: ACORD CIUTADÀ,118, 
03103,4467,P.V.V.,PENÀGUILA VIVA,116,3
03103,3735,JxP:AC,JUNTS PER PENÀGUILA: ACORD CIUTADÀ,86,2
03103,4252,P.P.,PARTIDO POPULAR,64,2
03104,4253,PP,PARTIDO POPULAR,7105,9
03104,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",4629,6
03104,2178,EUPV: AC,ESQUERRA UNIDA DEL PAIS VALENCIÀ: ACORD CIUTADÀ,1977,2
03104,4774,SI SE PUEDE PETRER-SI ES POT PETRER,SI SE PUEDE PETRER-SI ES POT PETRER,1564,2
03104,1778,COMPROMÍS,COMPROMÍS PER PETRER: COMPROMÍS,1034,1
03104,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1020,1
03104,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,367, 
03104,4103,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,356, 
03902,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3017,10
03902,4252,P.P.,PARTIDO POPULAR,2287,7
03902,5139,U.PILAREÑA,UNION PILAREÑA,1199,3
03902,5292,VPP,VECINOS POR EL PILAR,398,1
03902,2995,INDEPENDIENTES.EU,INDEPENDIENTES PILAR DE LA HORADADA,367, 
03902,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,127, 
03105,4349,PSOE,"PARTIDO SOCIALISTA OBRERO ESPAÑOL, PSOE",2431,9
03105,4253,PP,PARTIDO POPULAR,638,2
03105,1611,COMPROMIS,COMPROMÍS PEL PINÓS: COMPROMÍS,513,1
03105,4171,PDPI,PARTIDO DEMOCRATA PINOSO INDEPENDIENTE,332,1
03105,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,157, 
03106,4252,P.P.,PARTIDO POPULAR,381,6
03106,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,101,1
03901,4252,P.P.,PARTIDO POPULAR,421,5
